trade_date,open,close,high,low,volume,ts_code
2012/11/9,170.328,170.852,171.572,170.015,11670,600519
2012/11/12,170.99,168.414,171.558,166.544,20464,600519
2012/11/13,168.08,165.94,168.08,164.223,20447,600519
2012/11/14,166.173,167.825,168.08,164.805,12238,600519
2012/11/15,166.624,165.351,166.624,164.682,11400,600519
2012/11/16,165.024,163.277,165.133,161.895,19677,600519
2012/11/19,163.277,155.747,163.277,151.999,70484,600519
2012/11/20,154.873,157.136,158.868,154.619,38078,600519
2012/11/21,157.056,159.094,159.93,154.102,33334,600519
2012/11/22,150.981,158.104,158.228,150.471,51520,600519
2012/11/23,156.452,161.698,162.259,156.445,29844,600519
2012/11/26,161.102,157.929,161.386,156.802,21954,600519
2012/11/27,157.929,159.901,160.869,157.296,20458,600519
2012/11/28,159.53,158.904,159.53,157.893,15017,600519
2012/11/29,158.912,159.552,160.163,158.723,15675,600519
2012/11/30,159.494,157.173,159.494,155.135,21371,600519
2012/12/3,154.983,145.662,154.983,144.832,79372,600519
2012/12/4,141.893,143.304,145.509,138.829,78705,600519
2012/12/5,141.376,143.079,145.902,137.251,111703,600519
2012/12/6,142.759,141.311,143.341,133.882,117561,600519
2012/12/7,143.333,144.643,147.481,143.035,99501,600519
2012/12/11,144.432,147.204,151.344,144.432,92232,600519
2012/12/12,149.162,154.153,154.248,147.343,64325,600519
2012/12/13,152.72,149.671,156.423,149.234,61996,600519
2012/12/14,147.706,151.286,152.436,144.432,78926,600519
2012/12/17,149.889,153.593,155.463,146.979,71361,600519
2012/12/18,153.68,156.096,157.733,153.651,46945,600519
2012/12/19,155.077,159.676,160.804,154.99,47569,600519
2012/12/20,158.984,158.912,160.367,156.867,34434,600519
2012/12/21,158.395,157.602,159.348,157.042,25092,600519
2012/12/24,154.262,148.856,154.262,145.524,100050,600519
2012/12/25,147.634,148.958,150.522,146.411,59533,600519
2012/12/26,148.274,149.344,150.471,147.495,44866,600519
2012/12/27,149.38,151.039,152.436,148.245,60926,600519
2012/12/28,151.053,154.473,156.86,151.053,56589,600519
2012/12/31,155.208,152.087,156.292,150.144,51914,600519
2013/1/4,154.255,150.573,154.255,149.162,58370,600519
2013/1/7,149.802,148.645,149.802,147.343,41271,600519
2013/1/8,147.837,153.411,153.418,147.837,65286,600519
2013/1/9,153.891,157.493,158.366,153.891,53749,600519
2013/1/10,156.86,156.074,157.893,154.983,30527,600519
2013/1/11,155.506,153.717,156.547,152.712,37009,600519
2013/1/14,151.708,152.378,153.018,147.568,68183,600519
2013/1/15,151.919,153.418,154.328,150.486,52635,600519
2013/1/16,149.162,149.889,150.471,148.201,69501,600519
2013/1/17,149.154,149.256,151.112,148.812,36201,600519
2013/1/18,149.998,148.259,150.238,145.604,55318,600519
2013/1/21,147.561,143.566,147.561,142.831,74779,600519
2013/1/22,142.475,144.672,145.327,137.52,73815,600519
2013/1/23,142.613,144.781,145.167,141.012,51013,600519
2013/1/24,143.996,142.584,145.596,141.74,59474,600519
2013/1/25,137.52,137.556,139.557,135.41,80007,600519
2013/1/28,135.337,129.88,136.647,129.516,158290,600519
2013/1/29,128.061,129.632,130.964,125.15,115447,600519
2013/1/30,128.825,131.058,132.783,128.555,71376,600519
2013/1/31,131.844,130.171,132.281,129.349,37816,600519
2013/2/1,130.156,130.229,132.259,129.538,45265,600519
2013/2/4,130.971,127.428,131.662,126.605,64964,600519
2013/2/5,127.297,134.195,134.245,126.46,87825,600519
2013/2/6,134.595,133.831,134.66,132.426,46195,600519
2013/2/7,133.154,134.733,135.737,131.932,48567,600519
2013/2/8,134.718,136.69,137.083,134.1,41572,600519
2013/2/18,137.01,130.746,137.01,130.244,56569,600519
2013/2/19,130.229,129.458,131.4,128.643,37737,600519
2013/2/20,128.788,129.443,130.957,127.348,36582,600519
2013/2/21,127.5,130.986,134.755,127.369,53832,600519
2013/2/22,131.699,135.039,135.773,131.699,62864,600519
2013/2/25,133.882,131.764,134.864,131.16,34549,600519
2013/2/26,131.481,129.058,133.882,129.028,43754,600519
2013/2/27,128.505,128.621,130.025,127.741,34158,600519
2013/2/28,129.37,127.333,129.37,125.15,56786,600519
2013/3/1,126.824,126.475,128.032,125.871,38003,600519
2013/3/4,126.402,127.129,128.512,126.402,52072,600519
2013/3/5,127.639,127.333,128.395,126.504,36974,600519
2013/3/6,128.061,128.948,129.007,126.351,49227,600519
2013/3/7,130.52,133.78,137.229,130.476,85190,600519
2013/3/8,135.344,133.976,136.428,133.642,35959,600519
2013/3/11,133.736,134.755,134.973,132.288,34965,600519
2013/3/12,135.337,132.557,135.41,130.971,25393,600519
2013/3/13,132.717,133.758,135.351,132.717,30769,600519
2013/3/14,132.79,130.2,134.442,129.996,35124,600519
2013/3/15,129.167,128.767,131.481,127.406,35961,600519
2013/3/18,128.716,123.295,128.716,122.378,78231,600519
2013/3/19,122.385,120.188,123.564,119.7,63414,600519
2013/3/20,120.246,123.63,124.124,119.402,71894,600519
2013/3/21,123.331,121.352,123.331,120.639,65392,600519
2013/3/22,121.134,123.004,123.622,120.574,45578,600519
2013/3/25,122.967,122.989,124.255,122.313,31966,600519
2013/3/26,123.04,123.608,124.575,122.538,32480,600519
2013/3/27,123.702,121.359,123.986,120.348,47662,600519
2013/3/28,120.843,121.381,122.371,118.1,41490,600519
2013/3/29,121.694,122.866,123.382,120.799,47717,600519
2013/4/1,122.305,120.021,122.574,119.751,29128,600519
2013/4/2,120.13,119.118,120.763,118.798,32524,600519
2013/4/3,119.096,119.22,120.057,118.733,21990,600519
2013/4/8,117.976,119.562,120.057,116.746,37732,600519
2013/4/9,119.249,119.038,119.984,118.383,24194,600519
2013/4/10,119.329,123.666,124.503,118.383,70858,600519
2013/4/11,123.695,122.909,124.423,122.458,29729,600519
2013/4/12,122.909,125.318,126.897,122.604,59800,600519
2013/4/15,125.347,125.689,126.358,123.71,28336,600519
2013/4/16,123.695,125.994,127.479,123.404,39137,600519
2013/4/17,126.314,129.872,130.076,126.278,42974,600519
2013/4/18,128.934,130.353,130.971,128.068,41956,600519
2013/4/19,130.535,130.411,130.884,128.708,39238,600519
2013/4/22,130.171,126.394,130.171,126.242,42745,600519
2013/4/23,126.242,125.012,127.319,124.932,30952,600519
2013/4/24,125.31,127.239,127.333,123.913,30402,600519
2013/4/25,126.62,128.57,129.196,126.038,25359,600519
2013/4/26,129.087,126.598,129.516,125.885,16307,600519
2013/5/2,125.878,124.503,125.914,122.989,28586,600519
2013/5/3,125.005,125.478,126.62,124.132,21460,600519
2013/5/6,125.878,129.37,129.501,125.136,30196,600519
2013/5/7,130.258,136.567,137.04,130.258,71020,600519
2013/5/8,136.647,137.44,138.247,135.431,42416,600519
2013/5/9,137.709,143.472,143.486,137.709,70134,600519
2013/5/10,143.348,143.421,146.193,142.62,48776,600519
2013/5/13,143.421,143.835,146.688,140.99,32579,600519
2013/5/14,142.686,139.113,143.413,138.255,36431,600519
2013/5/15,138.888,141.638,143.093,138.771,23264,600519
2013/5/16,141.165,141.776,145.895,139.703,45462,600519
2013/5/17,141.216,142.548,142.94,140.43,33556,600519
2013/5/20,143.195,141.885,144.418,141.485,30944,600519
2013/5/21,141.798,141.9,142.438,140.801,23102,600519
2013/5/22,142.358,145.138,145.96,141.958,46149,600519
2013/5/23,145.232,147.299,150.246,145.232,62247,600519
2013/5/24,148.434,146.2,150.741,145.524,45073,600519
2013/5/27,146.957,146.71,147.052,144.068,26778,600519
2013/5/28,146.891,147.081,147.932,145.196,23676,600519
2013/5/29,147.706,146.608,150.522,146.506,32340,600519
2013/5/30,146.106,145.705,147.575,144.803,25019,600519
2013/5/31,146.229,143.413,146.542,143.341,24590,600519
2013/6/3,144.141,147.037,147.379,143.472,40256,600519
2013/6/4,147.197,146.76,149.38,146.724,42356,600519
2013/6/5,146.971,146.375,147.343,145.218,23724,600519
2013/6/6,146.404,146.731,149.016,146.404,33877,600519
2013/6/7,146.628,147.493,150.303,145.426,25478,600519
2013/6/13,146.636,146.328,149.161,144.299,44998,600519
2013/6/14,146.057,145.809,146.546,142.472,32518,600519
2013/6/17,145.997,142.397,146.531,142.194,29689,600519
2013/6/18,142.157,144.028,144.141,140.173,27377,600519
2013/6/19,143.449,146.418,146.921,141.435,28909,600519
2013/6/20,146.14,144.096,146.906,143.246,25586,600519
2013/6/21,142.818,143.667,147.207,140.909,39654,600519
2013/6/24,143.998,139.496,144.291,139.166,40807,600519
2013/6/25,139.451,142.668,143.013,132.289,51352,600519
2013/6/26,141.653,141.826,142.653,138.865,32903,600519
2013/6/27,141.826,142.472,144.554,141.353,34135,600519
2013/6/28,141.924,144.569,145.388,141.924,28070,600519
2013/7/1,144.314,146.012,146.523,143.555,25828,600519
2013/7/2,145.997,148.763,149.544,144.757,33453,600519
2013/7/3,149.477,148.778,150.153,147.395,35424,600519
2013/7/4,148.101,147.763,150.198,147.733,24214,600519
2013/7/5,147.973,148.139,149.83,147.973,17779,600519
2013/7/8,147.958,146.666,148.717,145.043,24113,600519
2013/7/9,147.523,144.329,147.523,143.322,20233,600519
2013/7/10,143.697,145.674,145.869,141.954,33244,600519
2013/7/11,146.207,147.275,147.673,144.314,46056,600519
2013/7/12,146.628,141.894,147.876,141.811,42991,600519
2013/7/15,142.322,141.247,142.863,138.978,36607,600519
2013/7/16,141.405,143.502,143.75,139.406,37011,600519
2013/7/17,143.164,140.473,143.382,140.391,27388,600519
2013/7/18,140.533,139.083,140.872,138.053,25699,600519
2013/7/19,139.038,132.274,139.038,131.162,73319,600519
2013/7/22,132.011,131.425,133.086,130.05,27062,600519
2013/7/23,132.214,134.965,135.491,131.5,28756,600519
2013/7/24,134.822,131.23,134.822,130.087,44067,600519
2013/7/25,131.816,134.326,135.123,130.989,39540,600519
2013/7/26,133.018,131.493,133.62,131.44,19045,600519
2013/7/29,130.974,128.75,130.974,128.509,26883,600519
2013/7/30,127.983,126.578,128.72,124.444,42113,600519
2013/7/31,127.517,126.63,128.66,126.029,14590,600519
2013/8/1,127.743,129.178,129.636,127.051,24852,600519
2013/8/2,129.854,132.289,133.89,129.779,29240,600519
2013/8/5,132.289,131.891,132.845,130.689,18065,600519
2013/8/6,130.711,131.688,131.891,129.787,26562,600519
2013/8/7,131.365,132.552,134.266,130.561,28377,600519
2013/8/8,132.582,131.636,133.289,131.064,16076,600519
2013/8/9,131.853,129.884,132.334,128.464,22889,600519
2013/8/12,129.862,134.003,134.093,129.644,39390,600519
2013/8/13,133.777,135.235,135.649,132.643,25435,600519
2013/8/14,135.19,134.288,137.031,134.07,21721,600519
2013/8/15,134.416,133.364,136.175,133.311,15365,600519
2013/8/16,133.417,131.064,136.024,130.801,34973,600519
2013/8/19,131.816,131.643,132.199,130.012,19357,600519
2013/8/20,130.876,130.471,131.515,129.787,31250,600519
2013/8/21,131.523,131.282,131.628,129.561,23103,600519
2013/8/22,131.215,131.575,132.778,130.779,15501,600519
2013/8/23,132.244,130.005,132.252,128.885,19529,600519
2013/8/26,130.095,130.719,131.515,129.261,16885,600519
2013/8/27,130.591,130.125,130.591,129.261,24436,600519
2013/8/28,129.388,127.683,129.388,127.435,30603,600519
2013/8/29,127.758,126.615,128.013,126.337,21804,600519
2013/8/30,126.615,126.841,127.006,125.916,25861,600519
2013/9/2,120.844,114.17,120.844,114.155,224970,600519
2013/9/3,113.479,113.975,114.832,111.976,123211,600519
2013/9/4,114.23,114.306,115.395,113.93,76789,600519
2013/9/5,114.125,112.93,114.832,112.201,71283,600519
2013/9/6,112.803,112.938,113.404,112.555,37783,600519
2013/9/9,113.479,113.441,113.87,112.637,69270,600519
2013/9/10,113.329,113.945,114.14,112.788,54093,600519
2013/9/11,114.043,114.659,114.817,112.727,69012,600519
2013/9/12,114.704,114.028,115.132,113.637,47723,600519
2013/9/13,113.997,114.245,116.094,113.967,68254,600519
2013/9/16,114.696,112.464,114.696,112.419,58877,600519
2013/9/17,111.976,106.189,112.126,105.596,109057,600519
2013/9/18,105.964,106.64,107.001,104.836,67317,600519
2013/9/23,106.708,105.821,106.715,105.25,65409,600519
2013/9/24,105.964,102.807,106.911,102.732,98819,600519
2013/9/25,102.62,101.575,103.333,99.967,69789,600519
2013/9/26,100.703,101.77,102.372,100.703,47227,600519
2013/9/27,101.823,100.748,102.326,100.545,34639,600519
2013/9/30,100.651,102.161,102.439,100.342,50460,600519
2013/10/8,102.026,102.71,103.258,100.846,56867,600519
2013/10/9,102.657,102.95,103.258,102.056,40815,600519
2013/10/10,102.958,102.988,103.243,102.394,29045,600519
2013/10/11,101.68,103.348,103.581,101.68,36455,600519
2013/10/14,103.672,104.949,105.009,103.198,55274,600519
2013/10/15,105.017,108.406,108.82,104.521,69277,600519
2013/10/16,109.947,108.399,110.999,106.79,94813,600519
2013/10/17,108.662,108.361,109.571,107.843,48621,600519
2013/10/18,108.587,107.452,108.902,106.715,35574,600519
2013/10/21,107.85,109.037,109.195,106.866,47022,600519
2013/10/22,108.82,107.782,108.82,107.279,24581,600519
2013/10/23,107.662,107.985,108.729,106.873,26215,600519
2013/10/24,107.692,108,108.196,107.241,26255,600519
2013/10/25,107.474,102.755,107.474,101.906,58584,600519
2013/10/28,102.041,100.681,102.785,100.147,32141,600519
2013/10/29,100.816,99.801,101.199,98.824,35182,600519
2013/10/30,99.937,99.644,100.177,99.17,25343,600519
2013/10/31,99.689,101.537,102.589,99.576,34893,600519
2013/11/1,100.951,101.59,102.086,100.553,22154,600519
2013/11/4,101.793,102.462,102.935,101.658,19436,600519
2013/11/5,102.056,103.792,104.002,101.229,27843,600519
2013/11/6,103.92,104.949,105.971,103.333,44449,600519
2013/11/7,104.731,104.438,105.122,102.732,21358,600519
2013/11/8,104.16,102.311,105.205,102.214,21537,600519
2013/11/11,103.709,104.874,106.475,102.341,52328,600519
2013/11/12,104.776,108.85,109.233,104.498,69478,600519
2013/11/13,108.286,108.759,110.06,107.542,31881,600519
2013/11/14,108.97,108.271,108.97,106.482,24042,600519
2013/11/15,108.023,107.797,108.684,106.79,33597,600519
2013/11/18,108.218,107.835,108.865,107.316,41571,600519
2013/11/19,107.843,107.332,108.369,106.189,41166,600519
2013/11/20,107.271,106.76,107.407,106.264,25517,600519
2013/11/21,106.475,104.205,106.933,104.123,32991,600519
2013/11/22,104.205,104.062,104.724,103.694,28110,600519
2013/11/25,103.544,105.911,106.61,103.348,26181,600519
2013/11/26,105.956,105.197,106.595,105.047,16406,600519
2013/11/27,105.205,105.175,106.107,104.16,15679,600519
2013/11/28,105.197,106.588,107.204,105.197,22240,600519
2013/11/29,105.964,106.294,106.452,105.152,20423,600519
2013/12/2,105.22,102.792,105.415,102.582,42892,600519
2013/12/3,102.62,103.394,103.649,101.71,32882,600519
2013/12/4,103.303,104.07,104.476,102.635,33510,600519
2013/12/5,104.04,102.95,104.04,102.92,19326,600519
2013/12/6,102.785,104.273,104.536,102.206,29150,600519
2013/12/9,104.16,103.664,104.235,102.206,25371,600519
2013/12/10,103.341,102.92,103.634,102.356,25392,600519
2013/12/11,102.852,102.499,103.409,102.334,19868,600519
2013/12/12,102.454,102.507,103.213,102.356,18306,600519
2013/12/13,102.379,102.507,103.251,102.372,19267,600519
2013/12/16,102.214,99.929,102.522,99.854,32869,600519
2013/12/17,99.914,100.109,101.252,99.501,15641,600519
2013/12/18,99.944,99.568,100.327,99.433,20105,600519
2013/12/19,100.17,98.561,100.252,98.524,17813,600519
2013/12/20,98.636,95.18,99.012,94.691,38556,600519
2013/12/23,95.014,95.074,95.924,94.781,19222,600519
2013/12/24,95.443,95.149,95.969,94.977,27897,600519
2013/12/25,95.443,94.886,95.721,94.608,18439,600519
2013/12/26,94.691,93.744,94.864,93.293,34156,600519
2013/12/27,94.09,94.841,95.615,93.744,25455,600519
2013/12/30,95.029,93.534,95.428,93.18,32166,600519
2013/12/31,93.188,96.48,97.179,92.061,57546,600519
2014/1/2,96.187,94.676,96.187,94.39,21976,600519
2014/1/3,94.127,93.173,94.541,92.609,23341,600519
2014/1/6,92.346,90.731,93.864,90.708,30229,600519
2014/1/7,90.265,90.603,91.196,89.581,18039,600519
2014/1/8,90.55,89.731,91.069,88.686,31989,600519
2014/1/9,89.43,89.686,91.535,89.13,47886,600519
2014/1/10,89.438,89.633,90.505,88.716,21126,600519
2014/1/13,89.656,90.099,91.925,89.491,37646,600519
2014/1/14,90.332,91.166,91.527,89.355,23474,600519
2014/1/15,90.565,89.25,91.046,88.716,19720,600519
2014/1/16,89.318,91.677,92.023,89.235,39119,600519
2014/1/17,91.535,90.407,92.173,90.272,32363,600519
2014/1/20,91.61,95.285,95.668,90.948,60090,600519
2014/1/21,94.691,95.435,96.728,94.203,35404,600519
2014/1/22,95.428,100.831,101.312,94.916,73667,600519
2014/1/23,100.838,100.771,101.755,99.02,40258,600519
2014/1/24,100.327,101.83,101.973,99.583,35780,600519
2014/1/27,101.372,105.776,108.053,101.199,83510,600519
2014/1/28,105.596,104.626,106.715,103.333,36401,600519
2014/1/29,105.047,102.965,106.009,102.574,31520,600519
2014/1/30,102.582,99.35,102.92,98.449,37223,600519
2014/2/7,99.245,100.62,101.169,98.494,23865,600519
2014/2/10,100.703,99.846,101.004,98.343,36251,600519
2014/2/11,99.801,100.733,101.891,99.275,43006,600519
2014/2/12,100.853,100.816,101.432,100.185,19283,600519
2014/2/13,100.726,101.958,104.002,100.711,38567,600519
2014/2/14,101.748,107.392,107.467,101.748,67410,600519
2014/2/17,108.293,112.712,113.471,108.293,87465,600519
2014/2/18,112.307,110.48,112.307,109.812,33640,600519
2014/2/19,110.51,112.374,114.215,110.51,31482,600519
2014/2/20,112.352,111.968,113.915,111.224,23188,600519
2014/2/21,111.224,112.036,112.84,111.059,34125,600519
2014/2/24,112.051,110.939,113.539,109.428,31178,600519
2014/2/25,111.224,106.993,111.525,105.964,46279,600519
2014/2/26,105.633,106.738,108.955,104.498,26513,600519
2014/2/27,106.828,108.932,109.564,105.227,25646,600519
2014/2/28,108.97,112.742,113.329,108.932,41926,600519
2014/3/3,112.727,116.432,116.477,111.472,48816,600519
2014/3/4,114.321,115.283,119.709,114.23,50866,600519
2014/3/5,115.756,120.122,120.235,114.23,47211,600519
2014/3/6,120.4,121.746,121.971,117.988,42741,600519
2014/3/7,121.746,124.368,125.653,120.273,58110,600519
2014/3/10,123.85,117.943,124.601,115.756,49985,600519
2014/3/11,117.236,121.881,122.948,116.56,38561,600519
2014/3/12,121.054,119.138,122.948,117.071,36763,600519
2014/3/13,118.439,123.902,124.075,118.071,42637,600519
2014/3/14,123.294,123.151,124.752,121.595,24933,600519
2014/3/17,124,125.105,125.248,121.753,32198,600519
2014/3/18,126.48,128.75,132.417,126.48,59473,600519
2014/3/19,127.683,131.042,131.515,127.006,35365,600519
2014/3/20,130.989,127.141,131.14,127.006,33895,600519
2014/3/21,126.585,128.81,129.246,124.376,40318,600519
2014/3/24,128.509,128.727,132.064,127.683,26320,600519
2014/3/25,126.555,125.36,126.555,116.928,62403,600519
2014/3/26,124.075,119.108,124.834,119.01,57376,600519
2014/3/27,118.484,118.484,120.844,117.537,38044,600519
2014/3/28,118.604,114.711,119.484,113.486,48272,600519
2014/3/31,114.238,116.26,118.274,114.23,30583,600519
2014/4/1,116.267,122.114,122.159,116.034,34046,600519
2014/4/2,122.302,124.481,127.502,121.017,46698,600519
2014/4/3,125.924,124.233,126.022,122.873,26918,600519
2014/4/4,123.737,123.294,124.226,120.994,23206,600519
2014/4/8,123.188,123.654,124.316,121.002,25927,600519
2014/4/9,124.015,122.76,125.225,121.843,21618,600519
2014/4/10,122.7,127.389,128.524,119.867,54177,600519
2014/4/11,129.261,132.327,134.972,129.261,90225,600519
2014/4/14,131.29,131.034,133.251,130.012,26824,600519
2014/4/15,130.163,131.132,132.169,130.163,25880,600519
2014/4/16,130.538,128.524,131.185,127.9,22040,600519
2014/4/17,128.359,131.666,132.267,127.916,29744,600519
2014/4/18,131.515,131.748,133.597,130.238,19601,600519
2014/4/21,130.771,129.298,132.252,129.261,18333,600519
2014/4/22,129.261,129.358,131.613,128.9,22344,600519
2014/4/23,129.321,132.312,132.635,129.283,32482,600519
2014/4/24,132.38,132.086,132.8,130.538,12581,600519
2014/4/25,126.24,123.767,126.255,121.588,95877,600519
2014/4/28,121.806,122.339,123.669,120.1,33028,600519
2014/4/29,122.347,122.94,124.361,122.099,27996,600519
2014/4/30,123.211,123.158,123.467,122.144,19220,600519
2014/5/5,122.873,120.43,122.873,118.048,36743,600519
2014/5/6,120.243,120.836,122.272,120.243,13622,600519
2014/5/7,121.452,120.739,121.452,119.942,11960,600519
2014/5/8,120.844,120.746,122.114,120.558,14697,600519
2014/5/9,120.739,120.708,121.971,120.468,16721,600519
2014/5/12,121.964,120.926,121.971,119.867,26194,600519
2014/5/13,120.821,120.799,121.452,119.912,15939,600519
2014/5/14,120.235,116.688,120.941,115.741,34016,600519
2014/5/15,116.47,117.349,118.048,116.109,16983,600519
2014/5/16,117.349,116.605,118.063,116.237,18467,600519
2014/5/19,114.606,111.209,114.982,111.179,56250,600519
2014/5/20,111.3,108.955,112.307,107.918,46885,600519
2014/5/21,108.293,113.479,113.975,108.181,38737,600519
2014/5/22,113.404,112.765,115.433,112.464,18678,600519
2014/5/23,112.727,114.456,114.817,112.712,14009,600519
2014/5/26,116.41,115.41,116.41,114.869,8910,600519
2014/5/27,114.982,115.132,117.049,114.877,13035,600519
2014/5/28,114.899,115.688,116.485,114.832,12501,600519
2014/5/29,115.531,115.951,117.184,115.328,10106,600519
2014/5/30,115.921,115.147,116.695,114.997,9217,600519
2014/6/3,114.982,114.809,116.109,114.418,13048,600519
2014/6/4,114.974,113.592,115.268,112.742,10494,600519
2014/6/5,113.569,116.312,116.485,112.224,20678,600519
2014/6/6,116.244,115.425,116.973,114.448,9477,600519
2014/6/9,114.456,115.155,116.034,114.456,10034,600519
2014/6/10,115.17,116.335,116.703,115.17,19305,600519
2014/6/11,116.297,115.688,116.771,115.14,10781,600519
2014/6/12,115.786,114.704,115.786,114.321,11499,600519
2014/6/13,114.749,114.839,115.606,113.599,16970,600519
2014/6/16,114.907,116.049,116.32,114.531,16237,600519
2014/6/17,115.959,115.125,115.959,114.381,16364,600519
2014/6/18,115.583,115.418,116.072,115.283,14024,600519
2014/6/19,115.403,114.779,115.884,114.606,11551,600519
2014/6/20,114.756,115.117,115.433,114.471,12019,600519
2014/6/23,115.358,117.469,117.522,115.252,28983,600519
2014/6/24,117.702,122.925,123.098,117.65,38532,600519
2014/6/25,123.438,120.805,123.438,120.185,38171,600519
2014/6/26,120.805,120.304,121.442,120.108,36348,600519
2014/6/27,120.117,119.234,120.117,118.248,26477,600519
2014/6/30,119.913,120.592,121.365,119.25,24399,600519
2014/7/1,121.111,120.414,121.111,119.59,11946,600519
2014/7/2,120.635,120.677,120.907,119.76,12068,600519
2014/7/3,120.788,121.68,121.799,120.1,19331,600519
2014/7/4,121.799,121.731,122.461,121.221,15402,600519
2014/7/7,121.289,122.444,122.546,120.788,22879,600519
2014/7/8,122.393,120.762,122.453,119.777,21091,600519
2014/7/9,120.609,119.964,121.348,119.777,14328,600519
2014/7/10,119.862,119.794,120.465,119.42,12159,600519
2014/7/11,120.159,120.499,121.535,119.862,18432,600519
2014/7/14,120.499,127.209,128.16,120.185,46534,600519
2014/7/15,126.648,130.64,134.199,126.648,58787,600519
2014/7/16,130.674,131.286,133.163,130.674,24459,600519
2014/7/17,130.878,130.589,132.118,129.103,20191,600519
2014/7/18,130.454,136.73,140.145,129.698,74896,600519
2014/7/21,136.229,136.73,138.344,134.7,30143,600519
2014/7/22,135.558,138.616,139.295,135.558,29820,600519
2014/7/23,137.597,139.202,140.145,137.257,27836,600519
2014/7/24,139.092,138.896,143.627,137.852,35682,600519
2014/7/25,139.295,139.194,141.037,136.798,27833,600519
2014/7/28,139.491,139.508,142.684,138.378,42968,600519
2014/7/29,139.55,136.798,139.55,136.119,36017,600519
2014/7/30,136.527,134.632,136.527,132.925,54876,600519
2014/7/31,134.446,136.127,136.221,133.316,25206,600519
2014/8/1,136.042,138.429,139.55,135.575,43259,600519
2014/8/4,138.446,139.635,140.671,137.843,38848,600519
2014/8/5,139.295,141.207,141.555,137.316,38357,600519
2014/8/6,139.975,138.718,140.807,137.597,20317,600519
2014/8/7,138.531,136.408,139.627,136.323,25396,600519
2014/8/8,137.563,137.716,138.726,135.728,23819,600519
2014/8/11,138.004,138.506,138.616,137.181,20070,600519
2014/8/12,137.435,137.631,138.234,136.025,19604,600519
2014/8/13,137.631,138.013,139.958,136.577,34454,600519
2014/8/14,137.614,137.138,138.82,136.985,22958,600519
2014/8/15,137.767,137.206,138.013,136.858,21802,600519
2014/8/18,137.597,135.686,137.852,135.134,41698,600519
2014/8/19,135.686,134.777,135.686,134.581,32095,600519
2014/8/20,134.828,137.597,137.648,134.624,37084,600519
2014/8/21,137.597,135.873,137.869,135.049,18872,600519
2014/8/22,135.898,135.278,136.229,134.836,18636,600519
2014/8/25,135.278,134.836,136.025,134.454,15376,600519
2014/8/26,134.624,133.961,135.405,133.316,16589,600519
2014/8/27,133.961,132.815,134.012,132.653,13828,600519
2014/8/28,132.501,132.518,134.505,132.501,17618,600519
2014/8/29,132.501,134.395,134.7,131.651,23838,600519
2014/9/1,134.369,134.581,135.473,133.953,16450,600519
2014/9/2,134.887,138.072,138.14,134.225,41246,600519
2014/9/3,138.089,139.992,142.2,138.072,42042,600519
2014/9/4,139.89,140.196,140.943,139.024,23975,600519
2014/9/5,140.739,142.277,142.829,140.323,34731,600519
2014/9/9,142.396,139.363,142.667,139.295,20562,600519
2014/9/10,139.041,139.219,140.145,138.455,17867,600519
2014/9/11,139.185,137.58,139.992,137.155,31875,600519
2014/9/12,137.164,137.979,138.149,136.17,17356,600519
2014/9/15,137.512,135.397,137.52,134.879,32543,600519
2014/9/16,136.323,133.741,136.408,133.367,34823,600519
2014/9/17,134.598,134.395,135.507,133.639,25841,600519
2014/9/18,134.216,135.261,135.371,133.418,26482,600519
2014/9/19,135.261,136.62,136.73,134.624,22665,600519
2014/9/22,136.501,133.299,136.501,133.214,37191,600519
2014/9/23,133.095,133.758,133.775,132.806,34546,600519
2014/9/24,132.917,136.059,136.323,132.161,43448,600519
2014/9/25,136.679,137.758,139.278,136.662,56851,600519
2014/9/26,137.172,137.86,138.548,135.219,22716,600519
2014/9/29,137.877,137.996,138.616,137.079,23488,600519
2014/9/30,138.225,137.707,138.438,136.917,21574,600519
2014/10/8,136.747,136.518,136.832,134.029,45652,600519
2014/10/9,135.788,135.906,136.11,134.692,36244,600519
2014/10/10,135.066,135.066,135.728,133.944,43147,600519
2014/10/13,134.038,132.585,134.097,130.53,53176,600519
2014/10/14,131.651,131.575,133.341,131.176,28895,600519
2014/10/15,131.439,133.622,133.843,131.405,22238,600519
2014/10/16,132.585,133.622,134.361,132.585,23949,600519
2014/10/17,134.199,134.522,135.091,133.265,30976,600519
2014/10/20,134.522,133.282,134.624,132.84,32910,600519
2014/10/21,133.35,134.59,135.337,133.01,39911,600519
2014/10/22,134.573,135.117,135.439,133.775,22836,600519
2014/10/23,134.683,135.091,136.136,134.106,31917,600519
2014/10/24,135.006,134.947,135.805,133.936,19980,600519
2014/10/27,133.324,133.775,135.134,131.558,27970,600519
2014/10/28,133.622,134.828,135.134,133.503,20548,600519
2014/10/29,134.879,134.454,135.524,133.758,21423,600519
2014/10/30,134.199,132.008,134.199,131.736,49087,600519
2014/10/31,132.05,133.078,133.265,131.099,36421,600519
2014/11/3,133.138,132.144,133.248,132.033,24670,600519
2014/11/4,132.067,128.585,132.067,128.254,55943,600519
2014/11/5,128.296,124.134,128.296,123.582,76719,600519
2014/11/6,124.134,124.984,125.272,124.015,36362,600519
2014/11/7,125.001,125.74,125.96,124.95,41507,600519
2014/11/10,127.404,130.606,130.615,126.555,62325,600519
